,name,orig-name,params,succeeded,class,path,ts_amchi
290,C5H8-2 + H = C3H4-P + C2H5,C5H8-2 + H = C3H4-P + C2H5,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
294,B13DE2M + H = C4H6 + CH3,B13DE2M + H = C4H6 + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
314,C5H11-3 = C2H4 + NC3H7,C5H11-3 = C2H4 + NC3H7,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
318,CYC3H5CHCH3 = C5H92-2,CYC3H5CHCH3 = C5H92-2,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
324,CYC4H6-3-CH3 = C4H6 + CH3,CYC4H6-3-CH3 = C4H6 + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
325,C3H4-A + H = C3H4-P + H,C3H4-A + H = C3H4-P + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
327,BC5H11 = C2H4 + IC3H7,BC5H11 = C2H4 + IC3H7,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
331,C3H3 + C3H3 = C6H5 + H,C3H3 + C3H3 = C6H5 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
341,CYC4H6-2-CH3 = C3H4-P + C2H5,CYC4H6-2-CH3 = C3H4-P + C2H5,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
346,XC6D2 + H = BC5H10 + CH3,XC6D2 + H = BC5H10 + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
349,CYC3H5CHCH2 = C5H81-3,CYC3H5CHCH2 = C5H81-3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
350,CYC3H5CHCH2 + CH3 = CVCCJCVC + CH4,CYC3H5CHCH2 + CH3 = CVCCJCVC + CH4,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
351,C5H8-1 + H = C5H8D14 + H,C5H8-1 + H = C5H8D14 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
355,DC5H11 = IC4H8 + CH3,DC5H11 = IC4H8 + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
356,C5H8-2 + H = C2H4 + C3H5-S,C5H8-2 + H = C2H4 + C3H5-S,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
358,XC6D13 + H = IC3H7 + C3H4-P,XC6D13 + H = IC3H7 + C3H4-P,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
365,C3H2(S) + H = H2CCC(S) + H,C3H2(S) + H = H2CCC(S) + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
369,C3H4-A + C3H5-S = XC6D13-1AR,C3H4-A + C3H5-S = XC6D13-1AR,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
375,CC5H11 = C4H8-1 + CH3,CC5H11 = C4H8-1 + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
390,C4H5-2 + H = C4H5-I + H,C4H5-2 + H = C4H5-I + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
392,C3H4-A + H = CH3 + C2H2,C3H4-A + H = CH3 + C2H2,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
402,IC4H8 + CH3 = C3H6 + C2H5,IC4H8 + CH3 = C3H6 + C2H5,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
406,CC3H6 = C2H3 + CH3,CC3H6 = C2H3 + CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
412,CC5H11 = C3H6 + C2H5,CC5H11 = C3H6 + C2H5,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
421,CYC5H9 = C2H2 + NC3H7,CYC5H9 = C2H2 + NC3H7,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
435,CYC4H6-2-CH3 = C2H3 + C3H6,CYC4H6-2-CH3 = C2H3 + C3H6,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
436,C5H92-5 = C3H4-P + C2H5,C5H92-5 = C3H4-P + C2H5,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
440,C5H81-3 + H = CH2CYC3H4CH3,C5H81-3 + H = CH2CYC3H4CH3,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
452,C4H2 + C2H = C6H2 + H,C4H2 + C2H = C6H2 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
453,C5H81-3 + H = CC5H9-A,C5H81-3 + H = CC5H9-A,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
456,IC4H8 + CH3 = BC5H10 + H,IC4H8 + CH3 = BC5H10 + H,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
457,C5H91-3 = CC5H9-A,C5H91-3 = CC5H9-A,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
458,C4H3-I + CH3 = C5H6,C4H3-I + CH3 = C5H6,'RxnParams(arr, ((1.0, 0.0, 0),))',False,,,
