name,smiles,inchi,charge,mult
H,[H],InChI=1S/H,0,2
H2,[H][H],InChI=1S/H2/h1H,0,1
C,[C],InChI=1S/C,0,1
CH,[CH],InChI=1S/CH/h1H,0,2
CH2,[CH2],InChI=1S/CH2/h1H2,0,3
CH2(S),[CH2],InChI=1S/CH2/h1H2,0,1
CH3,[CH3],InChI=1S/CH3/h1H3,0,2
CH4,C,InChI=1S/CH4/h1H4,0,1
C2,[C-]#[C+],InChI=1S/C2/c1-2,0,1
C2H,C#[C],InChI=1S/C2H/c1-2/h1H,0,2
C2H2,C#C,InChI=1S/C2H2/c1-2/h1-2H,0,1
H2CC,[C]=C,InChI=1S/C2H2/c1-2/h1H2,0,1
C5H82-3,CC=C=CC,'InChI=1S/C5H8/c1-3-5-4-2/h3-4H,1-2H3',0,1
C5H8D14,C=CCC=C,'InChI=1S/C5H8/c1-3-5-4-2/h3-4H,1-2,5H2',0,1
CH2CYC3H3CH3,CC1CC1=C,'InChI=1S/C5H8/c1-4-3-5(4)2/h5H,1,3H2,2H3',0,1
CYC3H3-1C2H5,CCC1=CC1,'InChI=1S/C5H8/c1-2-5-3-4-5/h3H,2,4H2,1H3',0,1
CYC3H3-3C2H5,CCC1C=C1,'InChI=1S/C5H8/c1-2-5-3-4-5/h3-5H,2H2,1H3',0,1
CYC3H4CHCH3,CC=C1CC1,'InChI=1S/C5H8/c1-2-5-3-4-5/h2H,3-4H2,1H3',0,1
CYC3H5CHCH2,C=CC1CC1,'InChI=1S/C5H8/c1-2-5-3-4-5/h2,5H,1,3-4H2',0,1
AC5H9-A2,CCC(=C)[CH2],'InChI=1S/C5H9/c1-4-5(2)3/h2-4H2,1H3',0,2
AC5H9-C,C[CH]C(=C)C,'InChI=1S/C5H9/c1-4-5(2)3/h4H,2H2,1,3H3',0,2
AC5H9-D,[CH2]CC(=C)C,'InChI=1S/C5H9/c1-4-5(2)3/h1-2,4H2,3H3',0,2
C5H91-1,CCCC=[CH],'InChI=1S/C5H9/c1-3-5-4-2/h1,3H,4-5H2,2H3',0,2
C5H91-2,CCC[C]=C,'InChI=1S/C5H9/c1-3-5-4-2/h1,4-5H2,2H3',0,2
C5H91-3,CC[CH]C=C,'InChI=1S/C5H9/c1-3-5-4-2/h3,5H,1,4H2,2H3',0,2
C5H91-4,C[CH]CC=C,'InChI=1S/C5H9/c1-3-5-4-2/h3-4H,1,5H2,2H3',0,2
C5H91-5,[CH2]CCC=C,'InChI=1S/C5H9/c1-3-5-4-2/h3H,1-2,4-5H2',0,2
C5H92-2,CCC=[C]C,'InChI=1S/C5H9/c1-3-5-4-2/h5H,3H2,1-2H3',0,2
C5H92-3,CC[C]=CC,'InChI=1S/C5H9/c1-3-5-4-2/h3H,4H2,1-2H3',0,2
C5H92-4,C[CH]C=CC,'InChI=1S/C5H9/c1-3-5-4-2/h3-5H,1-2H3',0,2
C5H92-5,[CH2]CC=CC,'InChI=1S/C5H9/c1-3-5-4-2/h4-5H,1,3H2,2H3',0,2
CC5H9-A,C=CC([CH2])C,'InChI=1S/C5H9/c1-4-5(2)3/h4-5H,1-2H2,3H3',0,2
CC5H9-B,C=C[C](C)C,'InChI=1S/C5H9/c1-4-5(2)3/h4H,1H2,2-3H3',0,2
CH2CYC3H4CH3,[CH2]C1CC1C,'InChI=1S/C5H9/c1-4-3-5(4)2/h4-5H,1,3H2,2H3',0,2
CH3CYC3H3CH3,C[C]1CC1C,'InChI=1S/C5H9/c1-4-3-5(4)2/h4H,3H2,1-2H3',0,2
CH3CYC3H3CH3-3,CC1[CH]C1C,'InChI=1S/C5H9/c1-4-3-5(4)2/h3-5H,1-2H3',0,2
CYC3H4C2H5-1,CC[C]1CC1,'InChI=1S/C5H9/c1-2-5-3-4-5/h2-4H2,1H3',0,2
CYC3H4C2H5-2,CCC1[CH]C1,'InChI=1S/C5H9/c1-2-5-3-4-5/h3,5H,2,4H2,1H3',0,2
CYC3H5CHCH3,C[CH]C1CC1,'InChI=1S/C5H9/c1-2-5-3-4-5/h2,5H,3-4H2,1H3',0,2
CYC4H6-2-CH3,CC1[CH]CC1,'InChI=1S/C5H9/c1-5-3-2-4-5/h3,5H,2,4H2,1H3',0,2
CYC4H6-3-CH3,CC1C[CH]C1,'InChI=1S/C5H9/c1-5-3-2-4-5/h2,5H,3-4H2,1H3',0,2
CYC5H9,[CH]1CCCC1,'InChI=1S/C5H9/c1-2-4-5-3-1/h1H,2-5H2',0,2
AC5H10,CCC(=C)C,'InChI=1S/C5H10/c1-4-5(2)3/h2,4H2,1,3H3',0,1
BC5H10,CC=C(C)C,'InChI=1S/C5H10/c1-4-5(2)3/h4H,1-3H3',0,1
C5H10-1,CCCC=C,'InChI=1S/C5H10/c1-3-5-4-2/h3H,1,4-5H2,2H3',0,1
C5H10-2,CCC=CC,'InChI=1S/C5H10/c1-3-5-4-2/h3,5H,4H2,1-2H3',0,1
CC5H10,C=CC(C)C,'InChI=1S/C5H10/c1-4-5(2)3/h4-5H,1H2,2-3H3',0,1
AC5H11,CCC([CH2])C,'InChI=1S/C5H11/c1-4-5(2)3/h5H,2,4H2,1,3H3',0,2
BC5H11,CC[C](C)C,'InChI=1S/C5H11/c1-4-5(2)3/h4H2,1-3H3',0,2
C5H11-1,CCCC[CH2],'InChI=1S/C5H11/c1-3-5-4-2/h1,3-5H2,2H3',0,2
C5H11-2,C[CH]CCC,'InChI=1S/C5H11/c1-3-5-4-2/h3H,4-5H2,1-2H3',0,2
C5H11-3,CC[CH]CC,'InChI=1S/C5H11/c1-3-5-4-2/h5H,3-4H2,1-2H3',0,2
CC5H11,C[CH]C(C)C,'InChI=1S/C5H11/c1-4-5(2)3/h4-5H,1-3H3',0,2
DC5H11,[CH2]CC(C)C,'InChI=1S/C5H11/c1-4-5(2)3/h5H,1,4H2,2-3H3',0,2
NEOC5H11,CC([CH2])(C)C,'InChI=1S/C5H11/c1-5(2,3)4/h1H2,2-4H3',0,2
IC5H12,CCC(C)C,'InChI=1S/C5H12/c1-4-5(2)3/h5H,4H2,1-3H3',0,1
NC5H12,CCCCC,'InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3',0,1
NEOC5H12,CC(C)(C)C,'InChI=1S/C5H12/c1-5(2,3)4/h1-4H3',0,1
C6H2,C#CC#CC#C,InChI=1S/C6H2/c1-3-5-6-4-2/h1-2H,0,1
C6H3,C#C[C]=CC#C,'InChI=1S/C6H3/c1-3-5-6-4-2/h1-2,5H',0,2
C-C6H4,C1=CC=C=C=C1,InChI=1S/C6H4/c1-2-4-6-5-3-1/h1-4H,0,1
L-C6H4,C#CC=CC#C,'InChI=1S/C6H4/c1-3-5-6-4-2/h1-2,5-6H',0,1
C6H5,c1[c]cccc1,InChI=1S/C6H5/c1-2-4-6-5-3-1/h1-5H,0,2
C6H6,c1ccccc1,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,0,1
CH2CHCHCHCCH,C#CC=CC=C,'InChI=1S/C6H6/c1-3-5-6-4-2/h1,4-6H,2H2',0,1
FULVENE,C=C1C=CC=C1,'InChI=1S/C6H6/c1-6-4-2-3-5-6/h2-5H,1H2',0,1
C5H4CH3,CC1=CC=C[CH]1,'InChI=1S/C6H7/c1-6-4-2-3-5-6/h2-5H,1H3',0,2
C5H5CH2,[CH2]C1C=CC=C1,'InChI=1S/C6H7/c1-6-4-2-3-5-6/h2-6H,1H2',0,2
C5H5CH2-1,C=C1[CH]C=CC1,'InChI=1S/C6H7/c1-6-4-2-3-5-6/h2-4H,1,5H2',0,2
C5H5CH2-2,C=C1[CH]CC=C1,'InChI=1S/C6H7/c1-6-4-2-3-5-6/h2,4-5H,1,3H2',0,2
CYC6H7,C1[CH]C=CC=C1,'InChI=1S/C6H7/c1-2-4-6-5-3-1/h1-5H,6H2',0,2
C5H5CH3,CC1C=CC=C1,'InChI=1S/C6H8/c1-6-4-2-3-5-6/h2-6H,1H3',0,1
C5H5CH3-1,CC1=CC=CC1,'InChI=1S/C6H8/c1-6-4-2-3-5-6/h2-4H,5H2,1H3',0,1
C5H5CH3-2,CC1=CCC=C1,'InChI=1S/C6H8/c1-6-4-2-3-5-6/h2,4-5H,3H2,1H3',0,1
C6H8,C=CC=CC=C,'InChI=1S/C6H8/c1-3-5-6-4-2/h3-6H,1-2H2',0,1
CYHEXDN13,C1CC=CC=C1,'InChI=1S/C6H8/c1-2-4-6-5-3-1/h1-4H,5-6H2',0,1
CYHEXDN14,C1=CCC=CC1,'InChI=1S/C6H8/c1-2-4-6-5-3-1/h1-2,5-6H,3-4H2',0,1
CYPENTN-4MTHNE,C=C1CC=CC1,'InChI=1S/C6H8/c1-6-4-2-3-5-6/h2-3H,1,4-5H2',0,1
C6H9-A,C=C[CH]CC=C,'InChI=1S/C6H9/c1-3-5-6-4-2/h3-5H,1-2,6H2',0,2
CYHEXEN-4J,C1[CH]CC=CC1,'InChI=1S/C6H9/c1-2-4-6-5-3-1/h1-2,5H,3-4,6H2',0,2
CYPENTN-4M3J,CC1[CH]C=CC1,'InChI=1S/C6H9/c1-6-4-2-3-5-6/h2-4,6H,5H2,1H3',0,2
CYPENTN-4M4J,C[C]1CC=CC1,'InChI=1S/C6H9/c1-6-4-2-3-5-6/h2-3H,4-5H2,1H3',0,2
CYPENTN-4MJ,[CH2]C1CC=CC1,'InChI=1S/C6H9/c1-6-4-2-3-5-6/h2-3,6H,1,4-5H2',0,2
I3C6D13-5,C[CH]C(=C)C=C,'InChI=1S/C6H9/c1-4-6(3)5-2/h4-5H,1,3H2,2H3',0,2
I3C6D13-6,[CH2]CC(=C)C=C,'InChI=1S/C6H9/c1-4-6(3)5-2/h4H,1-3,5H2',0,2
I3C6D15-4,C=CC(C=C)[CH2],'InChI=1S/C6H9/c1-4-6(3)5-2/h4-6H,1-3H2',0,2
IC6D13-1AR,CC=CC(=C)[CH2],'InChI=1S/C6H9/c1-4-5-6(2)3/h4-5H,2-3H2,1H3',0,2
IC6D13-5R,C=C[CH]C(=C)C,'InChI=1S/C6H9/c1-4-5-6(2)3/h4-5H,1-2H2,3H3',0,2
IC6D14-1,C=CCC(=C)[CH2],'InChI=1S/C6H9/c1-4-5-6(2)3/h4H,1-3,5H2',0,2
XC6D13-1AR,CC(=C)C(=C)[CH2],'InChI=1S/C6H9/c1-5(2)6(3)4/h1-3H2,4H3',0,2
C6H101-5,C=CCCC=C,'InChI=1S/C6H10/c1-3-5-6-4-2/h3-4H,1-2,5-6H2',0,1
C6H10D13,CCC=CC=C,'InChI=1S/C6H10/c1-3-5-6-4-2/h3,5-6H,1,4H2,2H3',0,1
C6H10D14,C=CCC=CC,'InChI=1S/C6H10/c1-3-5-6-4-2/h3-4,6H,1,5H2,2H3',0,1
C6H10D24,CC=CC=CC,'InChI=1S/C6H10/c1-3-5-6-4-2/h3-6H,1-2H3',0,1
IC6D13,CC=CC(=C)C,'InChI=1S/C6H10/c1-4-5-6(2)3/h4-5H,2H2,1,3H3',0,1
IC6D24,C=CC=C(C)C,'InChI=1S/C6H10/c1-4-5-6(2)3/h4-5H,1H2,2-3H3',0,1
XC6D13,CC(=C)C(=C)C,'InChI=1S/C6H10/c1-5(2)6(3)4/h1,3H2,2,4H3',0,1
C6H111-3,CCC[CH]C=C,'InChI=1S/C6H11/c1-3-5-6-4-2/h3,5H,1,4,6H2,2H3',0,2
C6H111-4,CC[CH]CC=C,'InChI=1S/C6H11/c1-3-5-6-4-2/h3,6H,1,4-5H2,2H3',0,2
C6H111-5,C[CH]CCC=C,'InChI=1S/C6H11/c1-3-5-6-4-2/h3-4H,1,5-6H2,2H3',0,2
C6H111-6,[CH2]CCCC=C,'InChI=1S/C6H11/c1-3-5-6-4-2/h3H,1-2,4-6H2',0,2
C6H112-4,CC[CH]C=CC,'InChI=1S/C6H11/c1-3-5-6-4-2/h3,5-6H,4H2,1-2H3',0,2
C6H112-5,C[CH]CC=CC,'InChI=1S/C6H11/c1-3-5-6-4-2/h3-5H,6H2,1-2H3',0,2
C6H112-6,[CH2]CCC=CC,'InChI=1S/C6H11/c1-3-5-6-4-2/h4,6H,1,3,5H2,2H3',0,2
C6H113-1,CCC=CC[CH2],'InChI=1S/C6H11/c1-3-5-6-4-2/h5-6H,1,3-4H2,2H3',0,2
I3C6D1-3,C[C](C=C)CC,'InChI=1S/C6H11/c1-4-6(3)5-2/h4H,1,5H2,2-3H3',0,2
I3C6D1-4,[CH2]C(C=C)CC,'InChI=1S/C6H11/c1-4-6(3)5-2/h4,6H,1,3,5H2,2H3',0,2
I3C6D1-5,CC(C=C)[CH]C,'InChI=1S/C6H11/c1-4-6(3)5-2/h4-6H,1H2,2-3H3',0,2
I3C6D1-6,CC(C=C)C[CH2],'InChI=1S/C6H11/c1-4-6(3)5-2/h4,6H,1-2,5H2,3H3',0,2
I3C6D2-5,C[CH]C(=CC)C,'InChI=1S/C6H11/c1-4-6(3)5-2/h4-5H,1-3H3',0,2
I3C6D2-6,[CH2]CC(=CC)C,'InChI=1S/C6H11/c1-4-6(3)5-2/h5H,1,4H2,2-3H3',0,2
I3C6D3-1,CCC(=C)C[CH2],'InChI=1S/C6H11/c1-4-6(3)5-2/h1,3-5H2,2H3',0,2
I3C6D3-2,C[CH]C(=C)CC,'InChI=1S/C6H11/c1-4-6(3)5-2/h4H,3,5H2,1-2H3',0,2
IC6D1-1A,CCCC(=C)[CH2],'InChI=1S/C6H11/c1-4-5-6(2)3/h2-5H2,1H3',0,2
IC6D1-3,CC[CH]C(=C)C,'InChI=1S/C6H11/c1-4-5-6(2)3/h5H,2,4H2,1,3H3',0,2
IC6D1-4,C[CH]CC(=C)C,'InChI=1S/C6H11/c1-4-5-6(2)3/h4H,2,5H2,1,3H3',0,2
IC6D1-5,[CH2]CCC(=C)C,'InChI=1S/C6H11/c1-4-5-6(2)3/h1-2,4-5H2,3H3',0,2
IC6D2-5,[CH2]CC=C(C)C,'InChI=1S/C6H11/c1-4-5-6(2)3/h5H,1,4H2,2-3H3',0,2
IC6D3-1,CC=CC([CH2])C,'InChI=1S/C6H11/c1-4-5-6(2)3/h4-6H,2H2,1,3H3',0,2
IC6D3-2,CC=C[C](C)C,'InChI=1S/C6H11/c1-4-5-6(2)3/h4-5H,1-3H3',0,2
IC6D4-1,C=CCC([CH2])C,'InChI=1S/C6H11/c1-4-5-6(2)3/h4,6H,1-2,5H2,3H3',0,2
IC6D4-2,C=CC[C](C)C,'InChI=1S/C6H11/c1-4-5-6(2)3/h4H,1,5H2,2-3H3',0,2
IC6D4-3,C=C[CH]C(C)C,'InChI=1S/C6H11/c1-4-5-6(2)3/h4-6H,1H2,2-3H3',0,2
NEC6D3-1,C=CC([CH2])(C)C,'InChI=1S/C6H11/c1-5-6(2,3)4/h5H,1-2H2,3-4H3',0,2
XC6D1-1A,[CH2]C(=C)C(C)C,'InChI=1S/C6H11/c1-5(2)6(3)4/h6H,1-2H2,3-4H3',0,2
XC6D1-3,CC(=C)[C](C)C,'InChI=1S/C6H11/c1-5(2)6(3)4/h1H2,2-4H3',0,2
XC6D1-4,CC(=C)C([CH2])C,'InChI=1S/C6H11/c1-5(2)6(3)4/h5H,1,3H2,2,4H3',0,2
C6H12-1,CCCCC=C,'InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3',0,1
C6H12-2,CCCC=CC,'InChI=1S/C6H12/c1-3-5-6-4-2/h3,5H,4,6H2,1-2H3',0,1
C6H12-3,CCC=CCC,'InChI=1S/C6H12/c1-3-5-6-4-2/h5-6H,3-4H2,1-2H3',0,1
I3C6D1,CC(C=C)CC,'InChI=1S/C6H12/c1-4-6(3)5-2/h4,6H,1,5H2,2-3H3',0,1
I3C6D2,CCC(=CC)C,'InChI=1S/C6H12/c1-4-6(3)5-2/h4H,5H2,1-3H3',0,1
I3C6D3,CCC(=C)CC,'InChI=1S/C6H12/c1-4-6(3)5-2/h3-5H2,1-2H3',0,1
IC6D1,CCCC(=C)C,'InChI=1S/C6H12/c1-4-5-6(2)3/h2,4-5H2,1,3H3',0,1
IC6D2,CCC=C(C)C,'InChI=1S/C6H12/c1-4-5-6(2)3/h5H,4H2,1-3H3',0,1
IC6D3,CC=CC(C)C,'InChI=1S/C6H12/c1-4-5-6(2)3/h4-6H,1-3H3',0,1
IC6D4,C=CCC(C)C,'InChI=1S/C6H12/c1-4-5-6(2)3/h4,6H,1,5H2,2-3H3',0,1
NEC6D3,C=CC(C)(C)C,'InChI=1S/C6H12/c1-5-6(2,3)4/h5H,1H2,2-4H3',0,1
XC6D1,CC(=C)C(C)C,'InChI=1S/C6H12/c1-5(2)6(3)4/h6H,1H2,2-4H3',0,1
XC6D2,CC(=C(C)C)C,InChI=1S/C6H12/c1-5(2)6(3)4/h1-4H3,0,1
C6H13-1,CCCCC[CH2],'InChI=1S/C6H13/c1-3-5-6-4-2/h1,3-6H2,2H3',0,2
C6H13-2,C[CH]CCCC,'InChI=1S/C6H13/c1-3-5-6-4-2/h3H,4-6H2,1-2H3',0,2
C6H13-3,CC[CH]CCC,'InChI=1S/C6H13/c1-3-5-6-4-2/h5H,3-4,6H2,1-2H3',0,2
I3C6-1,CCC(C[CH2])C,'InChI=1S/C6H13/c1-4-6(3)5-2/h6H,1,4-5H2,2-3H3',0,2
I3C6-2,C[CH]C(CC)C,'InChI=1S/C6H13/c1-4-6(3)5-2/h4,6H,5H2,1-3H3',0,2
I3C6-3,CC[C](CC)C,'InChI=1S/C6H13/c1-4-6(3)5-2/h4-5H2,1-3H3',0,2
I3C6-4,CCC(CC)[CH2],'InChI=1S/C6H13/c1-4-6(3)5-2/h6H,3-5H2,1-2H3',0,2
IC6-1,CCCC([CH2])C,'InChI=1S/C6H13/c1-4-5-6(2)3/h6H,2,4-5H2,1,3H3',0,2
IC6-2,CCC[C](C)C,'InChI=1S/C6H13/c1-4-5-6(2)3/h4-5H2,1-3H3',0,2
IC6-3,CC[CH]C(C)C,'InChI=1S/C6H13/c1-4-5-6(2)3/h5-6H,4H2,1-3H3',0,2
IC6-4,C[CH]CC(C)C,'InChI=1S/C6H13/c1-4-5-6(2)3/h4,6H,5H2,1-3H3',0,2
IC6-5,[CH2]CCC(C)C,'InChI=1S/C6H13/c1-4-5-6(2)3/h6H,1,4-5H2,2-3H3',0,2
NEC6-1,CCC([CH2])(C)C,'InChI=1S/C6H13/c1-5-6(2,3)4/h2,5H2,1,3-4H3',0,2
NEC6-3,C[CH]C(C)(C)C,'InChI=1S/C6H13/c1-5-6(2,3)4/h5H,1-4H3',0,2
NEC6-4,[CH2]CC(C)(C)C,'InChI=1S/C6H13/c1-5-6(2,3)4/h1,5H2,2-4H3',0,2
XC6-1,CC(C(C)C)[CH2],'InChI=1S/C6H13/c1-5(2)6(3)4/h5-6H,1H2,2-4H3',0,2
XC6-2,C[C](C(C)C)C,'InChI=1S/C6H13/c1-5(2)6(3)4/h5H,1-4H3',0,2
I3C6,CCC(CC)C,'InChI=1S/C6H14/c1-4-6(3)5-2/h6H,4-5H2,1-3H3',0,1
IC6,CCCC(C)C,'InChI=1S/C6H14/c1-4-5-6(2)3/h6H,4-5H2,1-3H3',0,1
NC6H14,CCCCCC,'InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3',0,1
NEC6,CCC(C)(C)C,'InChI=1S/C6H14/c1-5-6(2,3)4/h5H2,1-4H3',0,1
XC6,CC(C(C)C)C,'InChI=1S/C6H14/c1-5(2)6(3)4/h5-6H,1-4H3',0,1
C7H5,C#CC1=CC=C[CH]1,'InChI=1S/C7H5/c1-2-7-5-3-4-6-7/h1,3-6H',0,2
C7H6,C=C=C1C=CC=C1,'InChI=1S/C7H6/c1-2-7-5-3-4-6-7/h3-6H,1H2',0,1
C6H4CH3,Cc1c[c]ccc1,'InChI=1S/C7H7/c1-7-5-3-2-4-6-7/h2-3,5-6H,1H3',0,2
C6H5CH2,C=C1[CH]C=CC=C1,'InChI=1S/C7H7/c1-7-5-3-2-4-6-7/h2-6H,1H2',0,2
C6H5CH3,Cc1ccccc1,'InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3',0,1
H15DE2M-T,C=[C]CCC(=C)C,'InChI=1S/C7H11/c1-4-5-6-7(2)3/h1-2,5-6H2,3H3',0,2
C7H131-3,CCCC[CH]C=C,'InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,5H,1,4,6-7H2,2H3',0,2
C7H131-4,CCC[CH]CC=C,'InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,7H,1,4-6H2,2H3',0,2
C7H131-5,CC[CH]CCC=C,'InChI=1S/C7H13/c1-3-5-7-6-4-2/h3,6H,1,4-5,7H2,2H3',0,2
